#Name;Title;Emulator;CloneOf;Year;Manufacturer;Category;Players;Rotation;Control;Status;DisplayCount;DisplayType;AltRomname;AltTitle;Extra;Buttons
Back to the Future (Japan);Back to the Future (Japan);Microsoft MSX;;;;;;;;;0;;;;;
Back to the Future (Japan) (Alt 1);Back to the Future (Japan) (Alt 1);Microsoft MSX;;;;;;;;;0;;;;;
Backgammon (Europe);Backgammon (Europe);Microsoft MSX;;;;;;;;;0;;;;;
Balance (Japan);Balance (Japan);Microsoft MSX;;;;;;;;;0;;;;;
Balance (Japan) (Alt 1);Balance (Japan) (Alt 1);Microsoft MSX;;;;;;;;;0;;;;;
Balance (Japan) (Alt 2);Balance (Japan) (Alt 2);Microsoft MSX;;;;;;;;;0;;;;;
Balance (Japan) (Alt 3);Balance (Japan) (Alt 3);Microsoft MSX;;;;;;;;;0;;;;;
Balance (Japan) (Alt 4);Balance (Japan) (Alt 4);Microsoft MSX;;;;;;;;;0;;;;;
Banana (Japan);Banana (Japan);Microsoft MSX;;;;;;;;;0;;;;;
Bank Panic (Japan);Bank Panic (Japan);Microsoft MSX;;;;;;;;;0;;;;;
Bank Panic (Japan) (Alt 1);Bank Panic (Japan) (Alt 1);Microsoft MSX;;;;;;;;;0;;;;;
Basic Lessons 1 (Japan);Basic Lessons 1 (Japan);Microsoft MSX;;;;;;;;;0;;;;;
Basic Lessons 2 (Japan);Basic Lessons 2 (Japan);Microsoft MSX;;;;;;;;;0;;;;;
Batman (Japan);Batman (Japan);Microsoft MSX;;;;;;;;;0;;;;;
Batten Tanuki no Daibouken (Japan) (Alt 1);Batten Tanuki no Daibouken (Japan) (Alt 1);Microsoft MSX;;;;;;;;;0;;;;;
Batten Tanuki no Daibouken (Japan) (Alt 2);Batten Tanuki no Daibouken (Japan) (Alt 2);Microsoft MSX;;;;;;;;;0;;;;;
Batten Tanuki no Daibouken (Japan) (v1.03);Batten Tanuki no Daibouken (Japan) (v1.03);Microsoft MSX;;;;;;;;;0;;;;;
Battle Cross (Japan);Battle Cross (Japan);Microsoft MSX;;;;;;;;;0;;;;;
Battleship Clapton II (Japan);Battleship Clapton II (Japan);Microsoft MSX;;;;;;;;;0;;;;;
Battleship Clapton II (Japan) (Alt 1);Battleship Clapton II (Japan) (Alt 1);Microsoft MSX;;;;;;;;;0;;;;;
Beach-Head (Europe);Beach-Head (Europe);Microsoft MSX;;;;;;;;;0;;;;;
Beam Rider (Japan);Beam Rider (Japan);Microsoft MSX;;;;;;;;;0;;;;;
Beam Rider (Japan) (Alt 1);Beam Rider (Japan) (Alt 1);Microsoft MSX;;;;;;;;;0;;;;;
Becky (Japan);Becky (Japan);Microsoft MSX;;;;;;;;;0;;;;;
Becky (Japan) (Alt 1);Becky (Japan) (Alt 1);Microsoft MSX;;;;;;;;;0;;;;;
Becky (Japan) (Alt 2);Becky (Japan) (Alt 2);Microsoft MSX;;;;;;;;;0;;;;;
Bee & Flower (Japan);Bee & Flower (Japan);Microsoft MSX;;;;;;;;;0;;;;;
Bee & Flower (Japan) (Alt 1);Bee & Flower (Japan) (Alt 1);Microsoft MSX;;;;;;;;;0;;;;;
