#Name;Title;Emulator;CloneOf;Year;Manufacturer;Category;Players;Rotation;Control;Status;DisplayCount;DisplayType;AltRomname;AltTitle;Extra;Buttons
Teenage Mutant Ninja Turtles - The Hyperstone Heist (USA);Teenage Mutant Ninja Turtles - The Hyperstone Heist (USA);Sega Genesis;;1992;Konami;Beat-'Em-Up;;;;;0;;;;;
Teenage Mutant Ninja Turtles - The Hyperstone Heist (USA);Teenage Mutant Ninja Turtles - The Hyperstone Heist (USA);Sega Genesis;;1992;Konami;Beat-'Em-Up;;;;;0;;;;;
pacman;Pac-Man (Midway);Arcade;;;;;;;;;0;;;;;
pacman;Pac-Man (Midway);Arcade;puckman;1980;Namco (Midway license);Maze;;;;;0;;;;;
pacman;Pac-Man (Midway);Arcade;puckman;1980;Namco (Midway license);Maze;;;;;0;;;;;
pacman;Pac-Man (Midway);Final Burn Alpha;;;;;;;;;0;;;;;
pacman;Pac-Man (Midway);Final Burn Alpha;puckman;1980;[Namco] (Midway license);;;;;;0;;;;;
pacman;Pac-Man (Midway);Final Burn Alpha;puckman;1980;[Namco] (Midway license);;;;;;0;;;;;
pacman;Pac-Man (Midway);MAME (Advance);;;;;;;;;0;;;;;
pacman;Pac-Man (Midway);MAME (Advance);puckman;1980;Namco (Midway license);Maze;;;;;0;;;;;
pacman;Pac-Man (Midway);MAME (Advance);puckman;1980;Namco (Midway license);Maze;;;;;0;;;;;
pacman;Pac-Man (Midway);MAME (Libretro);;;;;;;;;0;;;;;
pacman;Pac-Man (Midway);MAME (Libretro);puckman;1980;Namco (Midway license);Maze;;;;;0;;;;;
pacman;Pac-Man (Midway);MAME (Libretro);puckman;1980;Namco (Midway license);Maze;;;;;0;;;;;
pacman;Pac-Man (Midway);MAME (Mame4all);;;;;;;;;0;;;;;
pacman;Pac-Man (Midway);MAME (Mame4all);puckman;1980;Namco (Midway license);Maze;;;;;0;;;;;
pacman;Pac-Man (Midway);MAME (Mame4all);puckman;1980;Namco (Midway license);Maze;;;;;0;;;;;
joustr;Joust (Solid Red label);Arcade;joust;1982;Williams;Platform / Run Jump;;;;;0;;;;;
joustr;Joust (Solid Red label);Final Burn Alpha;joust;1982;Williams;Platform / Run Jump;;;;;0;;;;;
joustr;Joust (Solid Red label);MAME (Advance);joust;1982;Williams;Platform / Run Jump;;;;;0;;;;;
joustr;Joust (Solid Red label);MAME (Libretro);joust;1982;Williams;Platform / Run Jump;;;;;0;;;;;
joustr;Joust (Solid Red label);MAME (Mame4all);joust;1982;Williams;Platform / Run Jump;;;;;0;;;;;
joust;Joust (White/Green label);Arcade;;1982;Williams;Platform / Run Jump;;;;;0;;;;;
joust;Joust (White/Green label);Final Burn Alpha;;1982;Williams;Platform / Run Jump;;;;;0;;;;;
joust;Joust (White/Green label);MAME (Advance);;1982;Williams;Platform / Run Jump;;;;;0;;;;;
joust;Joust (White/Green label);MAME (Libretro);;1982;Williams;Platform / Run Jump;;;;;0;;;;;
joust;Joust (White/Green label);MAME (Mame4all);;1982;Williams;Platform / Run Jump;;;;;0;;;;;
Tony Hawk's Pro Skater 2 (USA);Tony Hawk's Pro Skater 2 (USA);Sony PlayStation;;2000;Activision;Sports/Skateboarding;;;;;0;;;;;
tmnt;Teenage Mutant Ninja Turtles (World 4 Players);Arcade;;1989;Konami;Beat-'Em-Up;;;;;0;;;;;
tmnt;Teenage Mutant Ninja Turtles (World 4 Players);Arcade;;1989;Konami;Fighter / 2.5D;;;;;0;;;;;
tmnt;Teenage Mutant Ninja Turtles (World 4 Players);Arcade;;1989;Konami;Fighter / 2.5D;;;;;0;;;;;
tmnt;Teenage Mutant Ninja Turtles (World 4 Players);Final Burn Alpha;;1989;Konami;;;;;;0;;;;;
tmnt;Teenage Mutant Ninja Turtles (World 4 Players);Final Burn Alpha;;1989;Konami;;;;;;0;;;;;
tmnt;Teenage Mutant Ninja Turtles (World 4 Players);Final Burn Alpha;;1989;Konami;Beat-'Em-Up;;;;;0;;;;;
tmnt;Teenage Mutant Ninja Turtles (World 4 Players);MAME (Advance);;1989;Konami;Beat-'Em-Up;;;;;0;;;;;
tmnt;Teenage Mutant Ninja Turtles (World 4 Players);MAME (Advance);;1989;Konami;Fighter / 2.5D;;;;;0;;;;;
tmnt;Teenage Mutant Ninja Turtles (World 4 Players);MAME (Advance);;1989;Konami;Fighter / 2.5D;;;;;0;;;;;
tmnt;Teenage Mutant Ninja Turtles (World 4 Players);MAME (Libretro);;1989;Konami;Beat-'Em-Up;;;;;0;;;;;
tmnt;Teenage Mutant Ninja Turtles (World 4 Players);MAME (Libretro);;1989;Konami;Fighter / 2.5D;;;;;0;;;;;
