#Name;Title;Emulator;CloneOf;Year;Manufacturer;Category;Players;Rotation;Control;Status;DisplayCount;DisplayType;AltRomname;AltTitle;Extra;Buttons
Dirt Trax FX (USA);Dirt Trax FX (USA);Super Nintendo Entertainment System;;1995;Acclaim;Driving;;;;;0;;;;;
Donkey Kong Country (USA);Donkey Kong Country (USA);Super Nintendo Entertainment System;;1994;Rare;Platform;;;;;0;;;;;
Donkey Kong Country (USA) (Competition Edition);Donkey Kong Country (USA) (Competition Edition);Super Nintendo Entertainment System;;1994;Rare;Platform;;;;;0;;;;;
Donkey Kong Country 2 - Diddy's Kong Quest (USA);Donkey Kong Country 2 - Diddy's Kong Quest (USA);Super Nintendo Entertainment System;;1995;Rare;Platform;;;;;0;;;;;
Donkey Kong Country 3 - Dixie Kong's Double Trouble! (USA);Donkey Kong Country 3 - Dixie Kong's Double Trouble! (USA);Super Nintendo Entertainment System;;1996;Rare;Platform;;;;;0;;;;;
Doom (USA);Doom (USA);Super Nintendo Entertainment System;;1996;Williams;Shooter;;;;;0;;;;;
Doom Troopers (USA);Doom Troopers (USA);Super Nintendo Entertainment System;;1995;Playmates;Platform;;;;;0;;;;;
Doomsday Warrior (USA);Doomsday Warrior (USA);Super Nintendo Entertainment System;;1992;Renovation;Fighter;;;;;0;;;;;
Double Dragon V - The Shadow Falls (USA);Double Dragon V - The Shadow Falls (USA);Super Nintendo Entertainment System;;1994;Tradewest;Fighter;;;;;0;;;;;
Dragon - The Bruce Lee Story (USA);Dragon - The Bruce Lee Story (USA);Super Nintendo Entertainment System;;1995;Acclaim;Platform;;;;;0;;;;;
Dragon Ball Z - Hyper Dimension (France);Dragon Ball Z - Hyper Dimension (France);Super Nintendo Entertainment System;;1996;TOSE;Fighter;;;;;0;;;;;
Dragon Ball Z - La Legende Saien (France);Dragon Ball Z - La Legende Saien (France);Super Nintendo Entertainment System;;1994;TOSE;Fighter;;;;;0;;;;;
Dragon Ball Z - Super Butouden (France);Dragon Ball Z - Super Butouden (France);Super Nintendo Entertainment System;;1993;TOSE;Fighter;;;;;0;;;;;
Dragon Ball Z - Ultime Menace (France);Dragon Ball Z - Ultime Menace (France);Super Nintendo Entertainment System;;1994;TOSE;Fighter;;;;;0;;;;;
Dragon View (USA);Dragon View (USA);Super Nintendo Entertainment System;;1994;Kemco;Role-Playing;;;;;0;;;;;
Dragon's Lair (USA);Dragon's Lair (USA);Super Nintendo Entertainment System;;1993;Data East;Platform;;;;;0;;;;;
Drakkhen (USA);Drakkhen (USA);Super Nintendo Entertainment System;;1991;Infogrames;Role-Playing;;;;;0;;;;;
Dream TV (USA);Dream TV (USA);Super Nintendo Entertainment System;;1993;Triffix;Action;;;;;0;;;;;
Duel, The - Test Drive II (USA);Duel, The - Test Drive II (USA);Super Nintendo Entertainment System;;1992;Ballistic;Driving;;;;;0;;;;;
Dungeon Master (USA);Dungeon Master (USA);Super Nintendo Entertainment System;;1993;JVC Digital Studios;Role-Playing;;;;;0;;;;;
E.V.O. - Search for Eden (USA);E.V.O. - Search for Eden (USA);Super Nintendo Entertainment System;;1993;Enix;Action;;;;;0;;;;;
ESPN Baseball Tonight (USA);ESPN Baseball Tonight (USA);Super Nintendo Entertainment System;;1994;Sony Imagesoft;Sports/Baseball;;;;;0;;;;;
ESPN National Hockey Night (USA);ESPN National Hockey Night (USA);Super Nintendo Entertainment System;;1994;Sony Imagesoft;Sports/Hockey;;;;;0;;;;;
ESPN Speedworld (USA);ESPN Speedworld (USA);Super Nintendo Entertainment System;;1994;Sony Imagesoft;Sports;;;;;0;;;;;
ESPN Sunday Night NFL (USA);ESPN Sunday Night NFL (USA);Super Nintendo Entertainment System;;1994;Sony Imagesoft;Sports/Football;;;;;0;;;;;
Earth Defense Force (USA);Earth Defense Force (USA);Super Nintendo Entertainment System;;1991;Jaleco;Shooter;;;;;0;;;;;
EarthBound (USA);EarthBound (USA);Super Nintendo Entertainment System;;1995;Nintendo;Role-Playing;;;;;0;;;;;
Earthworm Jim (USA);Earthworm Jim (USA);Super Nintendo Entertainment System;;1994;Playmates;Platform;;;;;0;;;;;
Earthworm Jim 2 (USA);Earthworm Jim 2 (USA);Super Nintendo Entertainment System;;1995;Playmates;Platform;;;;;0;;;;;
Eek! The Cat (USA);Eek! The Cat (USA);Super Nintendo Entertainment System;;1994;Ocean;Platform;;;;;0;;;;;
