#Name;Title;Emulator;CloneOf;Year;Manufacturer;Category;Players;Rotation;Control;Status;DisplayCount;DisplayType;AltRomname;AltTitle;Extra;Buttons
Lunar - Sanposuru Gakuen (Japan) (Translated En);Lunar - Sanposuru Gakuen (Japan) (Translated En);Sega Game Gear;;1996;Game Arts;Role-Playing;;;;;0;;;;;
MLBPA Baseball (USA);MLBPA Baseball (USA);Sega Game Gear;;1995;EA Sports;Sports/Baseball;;;;;0;;;;;
Madden NFL '95 (USA);Madden NFL '95 (USA);Sega Game Gear;;1995;THQ;Sports/Football;;;;;0;;;;;
Madden NFL '96 (USA, Europe);Madden NFL '96 (USA, Europe);Sega Game Gear;;1996;Electronic Arts;Sports/Football;;;;;0;;;;;
Madou Monogatari I - 3-Tsu no Madoukyuu (Japan) (Translated En);Madou Monogatari I - 3-Tsu no Madoukyuu (Japan) (Translated En);Sega Game Gear;;1993;Compile;Role-Playing;;;;;0;;;;;
Magical Puzzle Popils (World);Magical Puzzle Popils (World);Sega Game Gear;;1992;Tengen;Puzzle;;;;;0;;;;;
Magical Taruruuto-kun (Japan);Magical Taruruuto-kun (Japan);Sega Game Gear;;1991;Tsukuda Ideal;Shooter;;;;;0;;;;;
Majors Pro Baseball, The (USA);Majors Pro Baseball, The (USA);Sega Game Gear;;1992;Sega;Sports/Baseball;;;;;0;;;;;
Mappy (Japan);Mappy (Japan);Sega Game Gear;;1991;Namco;Action;;;;;0;;;;;
Marble Madness (USA, Europe);Marble Madness (USA, Europe);Sega Game Gear;;1992;Tengen;Action;;;;;0;;;;;
Marko's Magic Football (Europe);Marko's Magic Football (Europe);Sega Game Gear;;1993;Domark;Platform;;;;;0;;;;;
Mega Man (USA, Europe);Mega Man (USA, Europe);Sega Game Gear;;1995;U.S. Gold;Platform;;;;;0;;;;;
Mick & Mack as the Global Gladiators (USA, Europe);Mick & Mack as the Global Gladiators (USA, Europe);Sega Game Gear;;1992;Virgin Interactive;Action;;;;;0;;;;;
