#Name;Title;Emulator;CloneOf;Year;Manufacturer;Category;Players;Rotation;Control;Status;DisplayCount;DisplayType;AltRomname;AltTitle;Extra;Buttons
Dracula - The Resurrection (USA) (Disc 2);Dracula - The Resurrection (USA) (Disc 2);Sony PlayStation;;2001;Dreamcatcher Interactive;Adventure;;;;;0;;;;;
Dragon Ball GT - Final Bout (USA);Dragon Ball GT - Final Bout (USA);Sony PlayStation;;1997;Bandai;Fighter;;;;;0;;;;;
Dragon Ball Z - Ultimate Battle 22 (USA);Dragon Ball Z - Ultimate Battle 22 (USA);Sony PlayStation;;2003;Infogrames;Fighter;;;;;0;;;;;
Dragon Seeds (USA);Dragon Seeds (USA);Sony PlayStation;;1998;Jaleco;Strategy;;;;;0;;;;;
Dragon Tales - Dragonseek (USA);Dragon Tales - Dragonseek (USA);Sony PlayStation;;2000;NewKidCo;Action;;;;;0;;;;;
Dragon Valor (USA) (Disc 1);Dragon Valor (USA) (Disc 1);Sony PlayStation;;2000;Namco;Role-Playing;;;;;0;;;;;
Dragon Valor (USA) (Disc 2);Dragon Valor (USA) (Disc 2);Sony PlayStation;;2000;Namco;Role-Playing;;;;;0;;;;;
Dragon Warrior VII (USA) (Disc 1);Dragon Warrior VII (USA) (Disc 1);Sony PlayStation;;2001;Enix;Role-Playing;;;;;0;;;;;
Dragon Warrior VII (USA) (Disc 2);Dragon Warrior VII (USA) (Disc 2);Sony PlayStation;;2001;Enix;Role-Playing;;;;;0;;;;;
DragonHeart - Fire & Steel (USA);DragonHeart - Fire & Steel (USA);Sony PlayStation;;1996;Acclaim;Action;;;;;0;;;;;
Dragstars (Europe);Dragstars (Europe);Sony PlayStation;;2002;Midas Interactive Entertainment;Driving;;;;;0;;;;;
Dreams (Europe);Dreams (Europe);Sony PlayStation;;1999;Cryo Interactive;Adventure;;;;;0;;;;;
Driver - You Are the Wheelman (USA);Driver - You Are the Wheelman (USA);Sony PlayStation;;1999;GT Interactive;Driving;;;;;0;;;;;
Driver 2 (USA) (Disc 1);Driver 2 (USA) (Disc 1);Sony PlayStation;;2000;Infogrames;Driving;;;;;0;;;;;
Driver 2 (USA) (Disc 2);Driver 2 (USA) (Disc 2);Sony PlayStation;;2000;Infogrames;Driving;;;;;0;;;;;
Ducati World - Racing Challenge (USA);Ducati World - Racing Challenge (USA);Sony PlayStation;;2001;Acclaim;Motorcycle;;;;;0;;;;;
Duke Nukem - Land of the Babes (USA);Duke Nukem - Land of the Babes (USA);Sony PlayStation;;2000;GT Interactive;Action;;;;;0;;;;;
Duke Nukem - Time to Kill (USA);Duke Nukem - Time to Kill (USA);Sony PlayStation;;2001;GT Interactive;Action;;;;;0;;;;;
Duke Nukem - Total Meltdown (USA);Duke Nukem - Total Meltdown (USA);Sony PlayStation;;1997;GT Interactive;Shooter;;;;;0;;;;;
Dukes of Hazzard II, The - Daisy Dukes It Out (USA);Dukes of Hazzard II, The - Daisy Dukes It Out (USA);Sony PlayStation;;2000;South Peak Interactive;Driving;;;;;0;;;;;
Dukes of Hazzard, The - Racing for Home (USA);Dukes of Hazzard, The - Racing for Home (USA);Sony PlayStation;;1999;South Peak Interactive;Driving;;;;;0;;;;;
Dune 2000 (USA);Dune 2000 (USA);Sony PlayStation;;2000;Electronic Arts;Strategy;;;;;0;;;;;
Dynasty Warriors (USA);Dynasty Warriors (USA);Sony PlayStation;;1997;Koei;Fighter;;;;;0;;;;;
E.T. the Extra-Terrestrial - Interplanetary Mission (USA);E.T. the Extra-Terrestrial - Interplanetary Mission (USA);Sony PlayStation;;2001;NewKidCo;Adventure;;;;;0;;;;;
ECW Anarchy Rulz (USA);ECW Anarchy Rulz (USA);Sony PlayStation;;2000;Acclaim;Sports/Wrestling;;;;;0;;;;;
ECW Hardcore Revolution (USA);ECW Hardcore Revolution (USA);Sony PlayStation;;2000;Acclaim;Sports/Wrestling;;;;;0;;;;;
ESPN Extreme Games (USA);ESPN Extreme Games (USA);Sony PlayStation;;1995;SCEA;Sports;;;;;0;;;;;
ESPN MLS Gamenight (USA);ESPN MLS Gamenight (USA);Sony PlayStation;;1997;Konami;Sports/Soccer;;;;;0;;;;;
Eagle One - Harrier Attack (USA);Eagle One - Harrier Attack (USA);Sony PlayStation;;2000;Infogrames;Shooter;;;;;0;;;;;
Earthworm Jim 2 (Europe);Earthworm Jim 2 (Europe);Sony PlayStation;;1996;Virgin Interactive;Platform;;;;;0;;;;;
Easter Bunny's Big Day (USA);Easter Bunny's Big Day (USA);Sony PlayStation;;2003;Mastiff;Action;;;;;0;;;;;
Echo Night #2 - Nemuri no Shihaisha (Japan) (Translated En);Echo Night #2 - Nemuri no Shihaisha (Japan) (Translated En);Sony PlayStation;;1999;From Software;Adventure;;;;;0;;;;;
Echo Night (USA);Echo Night (USA);Sony PlayStation;;1999;Agetec;Adventure;;;;;0;;;;;
Eggs of Steel - Charlie's Eggcellent Adventure (USA);Eggs of Steel - Charlie's Eggcellent Adventure (USA);Sony PlayStation;;1998;Atlus;Action;;;;;0;;;;;
Egypt 1156 B.C. - Tomb of the Pharaoh (Europe);Egypt 1156 B.C. - Tomb of the Pharaoh (Europe);Sony PlayStation;;2000;Canal+ Multimedia;Adventure;;;;;0;;;;;
Egypt II - The Heliopolis Prophecy (Europe);Egypt II - The Heliopolis Prophecy (Europe);Sony PlayStation;;2001;Cryo Interactive;Educational;;;;;0;;;;;
Ehrgeiz - God Bless the Ring (USA);Ehrgeiz - God Bless the Ring (USA);Sony PlayStation;;1999;Squaresoft;Fighter;;;;;0;;;;;
Einhander (USA);Einhander (USA);Sony PlayStation;;1998;Squaresoft;Shooter;;;;;0;;;;;
Elemental Gearbolt (USA);Elemental Gearbolt (USA);Sony PlayStation;;1998;Working Designs;Shooter;;;;;0;;;;;
Elemental Pinball (Europe);Elemental Pinball (Europe);Sony PlayStation;;2003;Midas Interactive Entertainment;Pinball;;;;;0;;;;;
Eliminator (USA);Eliminator (USA);Sony PlayStation;;1999;Psygnosis;Shooter;;;;;0;;;;;
Epidemic (USA);Epidemic (USA);Sony PlayStation;;1996;SCEA;Shooter;;;;;0;;;;;
Equestrian Showcase (USA);Equestrian Showcase (USA);Sony PlayStation;;2003;Mud Duck Productions;Sports/Horse Racing;;;;;0;;;;;
Eternal Eyes (USA);Eternal Eyes (USA);Sony PlayStation;;2001;Crave Entertainment;Role-Playing;;;;;0;;;;;
Europe Racer (Europe);Europe Racer (Europe);Sony PlayStation;;2001;Davilex;Driving;;;;;0;;;;;
European Super League (Europe);European Super League (Europe);Sony PlayStation;;2001;Virgin Interactive;Sports/Soccer;;;;;0;;;;;
Evil Dead - Hail to the King (USA) (Disc 1);Evil Dead - Hail to the King (USA) (Disc 1);Sony PlayStation;;2000;THQ;Adventure;;;;;0;;;;;
Evil Dead - Hail to the King (USA) (Disc 2);Evil Dead - Hail to the King (USA) (Disc 2);Sony PlayStation;;2000;THQ;Adventure;;;;;0;;;;;
Evil Zone (USA);Evil Zone (USA);Sony PlayStation;;1999;Titus Software;Fighter;;;;;0;;;;;
Evo's Space Adventures (Europe);Evo's Space Adventures (Europe);Sony PlayStation;;2000;Take-Two Interactive;Platform;;;;;0;;;;;
Excalibur 2555 A.D. (USA);Excalibur 2555 A.D. (USA);Sony PlayStation;;1997;Telstar;Adventure;;;;;0;;;;;
Expendable (USA);Expendable (USA);Sony PlayStation;;2000;Infogrames;Shooter;;;;;0;;;;;
Explosive Racing (Europe);Explosive Racing (Europe);Sony PlayStation;;1997;SoftGold;Driving;;;;;0;;;;;
Extreme 500 (Europe);Extreme 500 (Europe);Sony PlayStation;;2000;THQ;Driving;;;;;0;;;;;
Extreme Ghostbusters - The Ultimate Invasion (Europe);Extreme Ghostbusters - The Ultimate Invasion (Europe);Sony PlayStation;;2004;LSP;Shooter;;;;;0;;;;;
Extreme Go-Kart Racing (USA);Extreme Go-Kart Racing (USA);Sony PlayStation;;2003;Agetec;Driving;;;;;0;;;;;
Extreme Pinball (USA);Extreme Pinball (USA);Sony PlayStation;;1996;Electronic Arts;Pinball;;;;;0;;;;;
Extreme Snow Break (Europe);Extreme Snow Break (Europe);Sony PlayStation;;1998;Microids;Sports/Snowboarding;;;;;0;;;;;
F.A. Manager (Europe);F.A. Manager (Europe);Sony PlayStation;;1999;Edios Interactive;Sports/Soccer;;;;;0;;;;;
F.A. Premier League Football Manager 2000, The (Europe);F.A. Premier League Football Manager 2000, The (Europe);Sony PlayStation;;1999;Electronic Arts;Sports/Soccer;;;;;0;;;;;
F.A. Premier League Football Manager 2001, The (Europe);F.A. Premier League Football Manager 2001, The (Europe);Sony PlayStation;;2000;EA Sports;Sports/Soccer;;;;;0;;;;;
F.A. Premier League Stars 2001, The (Europe);F.A. Premier League Stars 2001, The (Europe);Sony PlayStation;;2000;Electronic Arts;Sports/Soccer;;;;;0;;;;;
F.A. Premier League Stars, The (Europe);F.A. Premier League Stars, The (Europe);Sony PlayStation;;1999;Electronic Arts;Sports/Soccer;;;;;0;;;;;
F1 2000 (USA);F1 2000 (USA);Sony PlayStation;;2000;Electronic Arts;Driving;;;;;0;;;;;
F1 Championship Season 2000 (USA);F1 Championship Season 2000 (USA);Sony PlayStation;;2000;Electronic Arts;Driving;;;;;0;;;;;
F1 Racing Championship (USA);F1 Racing Championship (USA);Sony PlayStation;;2000;Ubisoft;Driving;;;;;0;;;;;
F1 World Grand Prix (USA);F1 World Grand Prix (USA);Sony PlayStation;;2001;Eutechnyx;Driving;;;;;0;;;;;
F1 World Grand Prix - 1999 Season (USA);F1 World Grand Prix - 1999 Season (USA);Sony PlayStation;;2001;Lankhor;Driving;;;;;0;;;;;
FIFA - Road to World Cup 98 (USA);FIFA - Road to World Cup 98 (USA);Sony PlayStation;;1997;Electronic Arts;Sports/Soccer;;;;;0;;;;;
FIFA 2000 - Major League Soccer (USA);FIFA 2000 - Major League Soccer (USA);Sony PlayStation;;1999;Electronic Arts;Sports/Soccer;;;;;0;;;;;
FIFA 2001 (USA);FIFA 2001 (USA);Sony PlayStation;;2000;Electronic Arts;Sports/Soccer;;;;;0;;;;;
FIFA 99 (USA);FIFA 99 (USA);Sony PlayStation;;1998;Electronic Arts;Sports/Soccer;;;;;0;;;;;
FIFA Soccer 2002 (USA);FIFA Soccer 2002 (USA);Sony PlayStation;;2001;Electronic Arts;Sports/Soccer;;;;;0;;;;;
FIFA Soccer 2003 (USA);FIFA Soccer 2003 (USA);Sony PlayStation;;2002;Electronic Arts;Sports/Soccer;;;;;0;;;;;
FIFA Soccer 2004 (USA);FIFA Soccer 2004 (USA);Sony PlayStation;;2003;Electronic Arts;Sports/Soccer;;;;;0;;;;;
FIFA Soccer 2005 (USA);FIFA Soccer 2005 (USA);Sony PlayStation;;2004;Electronic Arts;Sports/Soccer;;;;;0;;;;;
FIFA Soccer 96 (USA);FIFA Soccer 96 (USA);Sony PlayStation;;1995;Electronic Arts;Sports/Soccer;;;;;0;;;;;
FIFA Soccer 97 (USA);FIFA Soccer 97 (USA);Sony PlayStation;;1996;Electronic Arts;Sports/Soccer;;;;;0;;;;;
FOX Sports Golf '99 (USA);FOX Sports Golf '99 (USA);Sony PlayStation;;1998;Fox Interactive;Sports/Golf;;;;;0;;;;;
FOX Sports Soccer '99 (USA);FOX Sports Soccer '99 (USA);Sony PlayStation;;1998;Fox Interactive;Sports/Soccer;;;;;0;;;;;
Fade to Black (USA);Fade to Black (USA);Sony PlayStation;;1996;Electronic Arts;Adventure;;;;;0;;;;;
Family Card Games Fun Pack (USA);Family Card Games Fun Pack (USA);Sony PlayStation;;2000;Mud Duck Productions;Miscellaneous;;;;;0;;;;;
Family Feud (USA);Family Feud (USA);Sony PlayStation;;2000;Hasbro Interactive;Game Show;;;;;0;;;;;
Family Game Pack (USA);Family Game Pack (USA);Sony PlayStation;;2000;3DO;Miscellaneous;;;;;0;;;;;
Family Games Compendium (Europe) (Disc 1);Family Games Compendium (Europe) (Disc 1);Sony PlayStation;;2001;Midas Interactive Entertainment;Miscellaneous;;;;;0;;;;;
Family Games Compendium (Europe) (Disc 2);Family Games Compendium (Europe) (Disc 2);Sony PlayStation;;2001;Midas Interactive Entertainment;Miscellaneous;;;;;0;;;;;
Family Games Compendium (Europe) (Disc 3);Family Games Compendium (Europe) (Disc 3);Sony PlayStation;;2001;Midas Interactive Entertainment;Miscellaneous;;;;;0;;;;;
Fantastic Four (USA);Fantastic Four (USA);Sony PlayStation;;1997;Acclaim;Action;;;;;0;;;;;
Fantastic Night Dreams - Cotton Original (Japan) (Translated En);Fantastic Night Dreams - Cotton Original (Japan) (Translated En);Sony PlayStation;;1999;Success;Shoot-'Em-Up;;;;;0;;;;;
Fatal Fury - Wild Ambition (USA);Fatal Fury - Wild Ambition (USA);Sony PlayStation;;1999;SNK;Fighter;;;;;0;;;;;
Fear Effect (USA) (Disc 1);Fear Effect (USA) (Disc 1);Sony PlayStation;;2000;Eidos;Adventure;;;;;0;;;;;
Fear Effect (USA) (Disc 2);Fear Effect (USA) (Disc 2);Sony PlayStation;;2000;Eidos;Adventure;;;;;0;;;;;
Fear Effect (USA) (Disc 3);Fear Effect (USA) (Disc 3);Sony PlayStation;;2000;Eidos;Adventure;;;;;0;;;;;
Fear Effect (USA) (Disc 4);Fear Effect (USA) (Disc 4);Sony PlayStation;;2000;Eidos;Adventure;;;;;0;;;;;
Fear Effect 2 - Retro Helix (USA) (Disc 1);Fear Effect 2 - Retro Helix (USA) (Disc 1);Sony PlayStation;;2001;Eidos;Adventure;;;;;0;;;;;
Fear Effect 2 - Retro Helix (USA) (Disc 2);Fear Effect 2 - Retro Helix (USA) (Disc 2);Sony PlayStation;;2001;Eidos;Adventure;;;;;0;;;;;
Fear Effect 2 - Retro Helix (USA) (Disc 3);Fear Effect 2 - Retro Helix (USA) (Disc 3);Sony PlayStation;;2001;Eidos;Adventure;;;;;0;;;;;
Fear Effect 2 - Retro Helix (USA) (Disc 4);Fear Effect 2 - Retro Helix (USA) (Disc 4);Sony PlayStation;;2001;Eidos;Adventure;;;;;0;;;;;
Felony 11-79 (USA);Felony 11-79 (USA);Sony PlayStation;;1997;ASCII;Driving;;;;;0;;;;;
Fifth Element, The (USA);Fifth Element, The (USA);Sony PlayStation;;1998;Activision;Adventure;;;;;0;;;;;
Fighter Maker (USA);Fighter Maker (USA);Sony PlayStation;;1999;Agetec;Fighter;;;;;0;;;;;
Fighting Force (USA);Fighting Force (USA);Sony PlayStation;;1997;Eidos;Beat-'Em-Up;;;;;0;;;;;
Fighting Force 2 (USA);Fighting Force 2 (USA);Sony PlayStation;;1999;Eidos;Action;;;;;0;;;;;
Final Doom (USA);Final Doom (USA);Sony PlayStation;;1996;Williams Entertainment;Shooter;;;;;0;;;;;
Final Fantasy Anthology - Final Fantasy V (USA);Final Fantasy Anthology - Final Fantasy V (USA);Sony PlayStation;;1999;Squaresoft;Role-Playing;;;;;0;;;;;
Final Fantasy Anthology - Final Fantasy VI (USA);Final Fantasy Anthology - Final Fantasy VI (USA);Sony PlayStation;;1999;Squaresoft;Role-Playing;;;;;0;;;;;
Final Fantasy Chronicles - Chrono Trigger (USA);Final Fantasy Chronicles - Chrono Trigger (USA);Sony PlayStation;;2001;Squaresoft;Role-Playing;;;;;0;;;;;
Final Fantasy Chronicles - Final Fantasy IV (USA);Final Fantasy Chronicles - Final Fantasy IV (USA);Sony PlayStation;;2001;Squaresoft;Role-Playing;;;;;0;;;;;
Final Fantasy IX (USA) (Disc 1);Final Fantasy IX (USA) (Disc 1);Sony PlayStation;;2000;Square EA;Role-Playing;;;;;0;;;;;
Final Fantasy IX (USA) (Disc 2);Final Fantasy IX (USA) (Disc 2);Sony PlayStation;;2000;Square EA;Role-Playing;;;;;0;;;;;
Final Fantasy IX (USA) (Disc 3);Final Fantasy IX (USA) (Disc 3);Sony PlayStation;;2000;Square EA;Role-Playing;;;;;0;;;;;
Final Fantasy IX (USA) (Disc 4);Final Fantasy IX (USA) (Disc 4);Sony PlayStation;;2000;Square EA;Role-Playing;;;;;0;;;;;
Final Fantasy Origins (USA);Final Fantasy Origins (USA);Sony PlayStation;;2003;Square Enix USA;Role-Playing;;;;;0;;;;;
Final Fantasy Tactics (USA);Final Fantasy Tactics (USA);Sony PlayStation;;1998;SCEA;Strategy;;;;;0;;;;;
Final Fantasy VI (Europe, Australia);Final Fantasy VI (Europe, Australia);Sony PlayStation;;2002;SquareSoft;Role-Playing;;;;;0;;;;;
Final Fantasy VII (USA) (Disc 1);Final Fantasy VII (USA) (Disc 1);Sony PlayStation;;1997;SCEA;Role-Playing;;;;;0;;;;;
Final Fantasy VII (USA) (Disc 2);Final Fantasy VII (USA) (Disc 2);Sony PlayStation;;1997;SCEA;Role-Playing;;;;;0;;;;;
Final Fantasy VII (USA) (Disc 3);Final Fantasy VII (USA) (Disc 3);Sony PlayStation;;1997;SCEA;Role-Playing;;;;;0;;;;;
Final Fantasy VIII (USA) (Disc 1);Final Fantasy VIII (USA) (Disc 1);Sony PlayStation;;1999;Square EA;Role-Playing;;;;;0;;;;;
Final Fantasy VIII (USA) (Disc 2);Final Fantasy VIII (USA) (Disc 2);Sony PlayStation;;1999;Square EA;Role-Playing;;;;;0;;;;;
Final Fantasy VIII (USA) (Disc 3);Final Fantasy VIII (USA) (Disc 3);Sony PlayStation;;1999;Square EA;Role-Playing;;;;;0;;;;;
Final Fantasy VIII (USA) (Disc 4);Final Fantasy VIII (USA) (Disc 4);Sony PlayStation;;1999;Square EA;Role-Playing;;;;;0;;;;;
Final Round, The (USA);Final Round, The (USA);Sony PlayStation;;1996;Konami;Sports/Golf;;;;;0;;;;;
Finger Flashing (Japan) (Translated En);Finger Flashing (Japan) (Translated En);Sony PlayStation;;1999;Affect;Puzzle;;;;;0;;;;;
Firebugs (Europe);Firebugs (Europe);Sony PlayStation;;2002;SCEE;Driving;;;;;0;;;;;
Firo & Klawd (Europe);Firo & Klawd (Europe);Sony PlayStation;;1996;BMG Interactive Entertainment;Action;;;;;0;;;;;
Fisherman's Bait - A Bass Challenge (USA);Fisherman's Bait - A Bass Challenge (USA);Sony PlayStation;;1999;Konami;Sports/Fishing;;;;;0;;;;;
Fisherman's Bait 2 - Big Ol' Bass (USA);Fisherman's Bait 2 - Big Ol' Bass (USA);Sony PlayStation;;1999;Konami;Sports/Fishing;;;;;0;;;;;
Flintstones, The - Bedrock Bowling (USA);Flintstones, The - Bedrock Bowling (USA);Sony PlayStation;;2000;South Peak Interactive;Sports/Bowling;;;;;0;;;;;
Floating Runner - Quest for the 7 Crystals (USA);Floating Runner - Quest for the 7 Crystals (USA);Sony PlayStation;;1996;THQ;Platform;;;;;0;;;;;
Fluid (Europe);Fluid (Europe);Sony PlayStation;;1998;SCEE;Rhythm;;;;;0;;;;;
Flying Squadron (Europe);Flying Squadron (Europe);Sony PlayStation;;2003;Phoenix Games;Shooter;;;;;0;;;;;
Football Madness (Europe);Football Madness (Europe);Sony PlayStation;;2003;Phoenix Games;Sports/Soccer;;;;;0;;;;;
Ford Racing (USA);Ford Racing (USA);Sony PlayStation;;2001;Empire Interactive;Driving;;;;;0;;;;;
Ford Truck Mania (USA);Ford Truck Mania (USA);Sony PlayStation;;2003;Gotham Games;Driving;;;;;0;;;;;
Formula 1 (USA);Formula 1 (USA);Sony PlayStation;;1996;Psygnosis;Driving;;;;;0;;;;;
Formula 1 98 (USA);Formula 1 98 (USA);Sony PlayStation;;1998;Psygnosis;Driving;;;;;0;;;;;
Formula 1 Championship Edition (USA);Formula 1 Championship Edition (USA);Sony PlayStation;;1997;Psygnosis;Driving;;;;;0;;;;;
Formula GP (Europe);Formula GP (Europe);Sony PlayStation;;2003;Midas Interactive Entertainment;Driving;;;;;0;;;;;
Formula Karts - Special Edition (Europe);Formula Karts - Special Edition (Europe);Sony PlayStation;;1997;Telstar;Driving;;;;;0;;;;;
Formula Nippon (Europe);Formula Nippon (Europe);Sony PlayStation;;2000;EON Digital Entertainment;Driving;;;;;0;;;;;
Formula One 2000 (USA);Formula One 2000 (USA);Sony PlayStation;;2000;Midway;Driving;;;;;0;;;;;
Formula One 2001 (Europe);Formula One 2001 (Europe);Sony PlayStation;;2001;SCEE;Driving;;;;;0;;;;;
Formula One 99 (USA);Formula One 99 (USA);Sony PlayStation;;1999;SCEE;Driving;;;;;0;;;;;
Formula One Arcade (Europe);Formula One Arcade (Europe);Sony PlayStation;;2002;SCEE;Driving;;;;;0;;;;;
Forsaken (USA);Forsaken (USA);Sony PlayStation;;1998;Acclaim;Shooter;;;;;0;;;;;
Fox Hunt (USA) (Disc 1);Fox Hunt (USA) (Disc 1);Sony PlayStation;;1996;Capcom;Adventure;;;;;0;;;;;
Fox Hunt (USA) (Disc 2);Fox Hunt (USA) (Disc 2);Sony PlayStation;;1996;Capcom;Adventure;;;;;0;;;;;
Fox Hunt (USA) (Disc 3);Fox Hunt (USA) (Disc 3);Sony PlayStation;;1996;Capcom;Adventure;;;;;0;;;;;
FoxKids.com - Micro Maniacs Racing (USA);FoxKids.com - Micro Maniacs Racing (USA);Sony PlayStation;;2000;Codemasters;Action;;;;;0;;;;;
Frank Thomas Big Hurt Baseball (USA);Frank Thomas Big Hurt Baseball (USA);Sony PlayStation;;1996;Acclaim;Sports/Baseball;;;;;0;;;;;
Freestyle Boardin' '99 (USA);Freestyle Boardin' '99 (USA);Sony PlayStation;;1999;Capcom;Sports/Snowboarding;;;;;0;;;;;
Freestyle Motocross - McGrath vs. Pastrana (USA);Freestyle Motocross - McGrath vs. Pastrana (USA);Sony PlayStation;;2000;Acclaim;Motorcycle;;;;;0;;;;;
Frenzy! (Europe);Frenzy! (Europe);Sony PlayStation;;1998;SCi;Shooter;;;;;0;;;;;
Frogger (USA);Frogger (USA);Sony PlayStation;;1997;Hasbro Interactive;Platform;;;;;0;;;;;
Frogger 2 - Swampy's Revenge (USA);Frogger 2 - Swampy's Revenge (USA);Sony PlayStation;;2000;Hasbro Interactive;Platform;;;;;0;;;;;
Front Mission 2 (Japan) (Translated En);Front Mission 2 (Japan) (Translated En);Sony PlayStation;;1997;SquareSoft;Strategy;;;;;0;;;;;
Front Mission 3 (USA);Front Mission 3 (USA);Sony PlayStation;;2000;Squaresoft;Strategy;;;;;0;;;;;
Future Cop - L.A.P.D. (USA);Future Cop - L.A.P.D. (USA);Sony PlayStation;;1998;Electronic Arts;Shooter;;;;;0;;;;;
Future Racer (Europe);Future Racer (Europe);Sony PlayStation;;2001;Midas Interactive Entertainment;Driving;;;;;0;;;;;
G-Police (USA) (Disc 1);G-Police (USA) (Disc 1);Sony PlayStation;;1997;Psygnosis;Shooter;;;;;0;;;;;
G-Police (USA) (Disc 2);G-Police (USA) (Disc 2);Sony PlayStation;;1997;Psygnosis;Shooter;;;;;0;;;;;
G-Police - Weapons of Justice (USA);G-Police - Weapons of Justice (USA);Sony PlayStation;;1999;Psygnosis;Shooter;;;;;0;;;;;
G. Darius (USA);G. Darius (USA);Sony PlayStation;;1998;THQ;Shooter;;;;;0;;;;;
GP Challenge (Europe);GP Challenge (Europe);Sony PlayStation;;2002;Midas Interactive Entertainment;Driving;;;;;0;;;;;
Galaga - Destination Earth (USA);Galaga - Destination Earth (USA);Sony PlayStation;;2000;Hasbro Interactive;Shooter;;;;;0;;;;;
Galaxian 3 (Europe);Galaxian 3 (Europe);Sony PlayStation;;1996;SCEE;Shooter;;;;;0;;;;;
Galaxy Fight (Europe);Galaxy Fight (Europe);Sony PlayStation;;1996;SunSoft;Fighter;;;;;0;;;;;
Galerians (USA) (Disc 1);Galerians (USA) (Disc 1);Sony PlayStation;;2000;Crave Entertainment;Adventure;;;;;0;;;;;
Galerians (USA) (Disc 2);Galerians (USA) (Disc 2);Sony PlayStation;;2000;Crave Entertainment;Adventure;;;;;0;;;;;
Galerians (USA) (Disc 3);Galerians (USA) (Disc 3);Sony PlayStation;;2000;Crave Entertainment;Adventure;;;;;0;;;;;
Gallop Racer (USA);Gallop Racer (USA);Sony PlayStation;;1999;Tecmo;Sports/Horse Racing;;;;;0;;;;;
Game of Life, The (USA);Game of Life, The (USA);Sony PlayStation;;1998;Hasbro Interactive;Board Games;;;;;0;;;;;
Gauntlet Legends (USA);Gauntlet Legends (USA);Sony PlayStation;;2000;Midway;Action;;;;;0;;;;;
Gekido - Urban Fighters (USA);Gekido - Urban Fighters (USA);Sony PlayStation;;2000;Interplay;Beat-'Em-Up;;;;;0;;;;;
Gekioh - Shooting King (USA);Gekioh - Shooting King (USA);Sony PlayStation;;2002;Natsume;Shooter;;;;;0;;;;;
Gensou Suiko Gaiden Vol. 1 - Harmonia no Kenshi (Japan) (Translated En);Gensou Suiko Gaiden Vol. 1 - Harmonia no Kenshi (Japan) (Translated En);Sony PlayStation;;2000;KCET;Adventure;;;;;0;;;;;
Gensou Suiko Gaiden Vol. 2 - Crystal Valley no Kettou (Japan) (Translated En);Gensou Suiko Gaiden Vol. 2 - Crystal Valley no Kettou (Japan) (Translated En);Sony PlayStation;;2001;Konami;Adventure;;;;;0;;;;;
Geom Cube (USA);Geom Cube (USA);Sony PlayStation;;1995;Technos;Puzzle;;;;;0;;;;;
Gex (USA);Gex (USA);Sony PlayStation;;1995;Crystal Dynamics;Platform;;;;;0;;;;;
Gex - Enter the Gecko (USA);Gex - Enter the Gecko (USA);Sony PlayStation;;1998;Midway;Action;;;;;0;;;;;
Gex 3 - Deep Cover Gecko (USA);Gex 3 - Deep Cover Gecko (USA);Sony PlayStation;;1999;Eidos;Action;;;;;0;;;;;
Ghost in the Shell (USA);Ghost in the Shell (USA);Sony PlayStation;;1997;THQ;Shooter;;;;;0;;;;;
Ghoul Panic (Europe);Ghoul Panic (Europe);Sony PlayStation;;2000;Sony;Shooter;;;;;0;;;;;
Global Domination (Europe);Global Domination (Europe);Sony PlayStation;;1999;Psygnosis;Strategy;;;;;0;;;;;
Glover (USA);Glover (USA);Sony PlayStation;;1999;Hasbro Interactive;Action;;;;;0;;;;;
Goal Storm '97 (USA);Goal Storm '97 (USA);Sony PlayStation;;1996;Konami;Sports/Soccer;;;;;0;;;;;
Goal Storm (USA);Goal Storm (USA);Sony PlayStation;;1996;Konami;Sports/Soccer;;;;;0;;;;;
Gold and Glory - The Road to El Dorado (USA);Gold and Glory - The Road to El Dorado (USA);Sony PlayStation;;2000;Ubisoft;Adventure;;;;;0;;;;;
Golden Nugget (USA) (Disc 1);Golden Nugget (USA) (Disc 1);Sony PlayStation;;1997;Virgin Interactive;Casino;;;;;0;;;;;
Golden Nugget (USA) (Disc 2);Golden Nugget (USA) (Disc 2);Sony PlayStation;;1997;Virgin Interactive;Casino;;;;;0;;;;;
Goldie (Europe);Goldie (Europe);Sony PlayStation;;2000;Midas Interactive;Action;;;;;0;;;;;
Gran Turismo (USA);Gran Turismo (USA);Sony PlayStation;;1998;SCEA;Driving;;;;;0;;;;;
Gran Turismo 2 (USA) (Arcade Mode);Gran Turismo 2 (USA) (Arcade Mode);Sony PlayStation;;1999;SCEA;Driving;;;;;0;;;;;
Gran Turismo 2 (USA) (Simulation Mode);Gran Turismo 2 (USA) (Simulation Mode);Sony PlayStation;;1999;SCEA;Driving;;;;;0;;;;;
Grand Slam (USA);Grand Slam (USA);Sony PlayStation;;1997;Virgin Interactive;Sports/Baseball;;;;;0;;;;;
Grand Theft Auto (USA);Grand Theft Auto (USA);Sony PlayStation;;1999;Rockstar Games;Action;;;;;0;;;;;
Grand Theft Auto - Mission Pack #1 - London 1969 (USA);Grand Theft Auto - Mission Pack #1 - London 1969 (USA);Sony PlayStation;;1999;Rockstar Games;Action;;;;;0;;;;;
Grand Theft Auto 2 (USA);Grand Theft Auto 2 (USA);Sony PlayStation;;1999;Rockstar Games;Action;;;;;0;;;;;
