#Name;Title;Emulator;CloneOf;Year;Manufacturer;Category;Players;Rotation;Control;Status;DisplayCount;DisplayType;AltRomname;AltTitle;Extra;Buttons
All Hallow's Eve (Ghosts 'N Goblins Hack);All Hallow's Eve (Ghosts 'N Goblins Hack);Nintendo NES Hacks;;;;;;;;;;;;;;
All Night Nippon Super Mario Bros V0.66e by YY (SMB1 Hack);All Night Nippon Super Mario Bros V0.66e by YY (SMB1 Hack);Nintendo NES Hacks;;;;;;;;;;;;;;
Angry Marionao (SMB1 Hack);Angry Marionao (SMB1 Hack);Nintendo NES Hacks;;;;;;;;;;;;;;
Annoid (Arkanoid Hack);Annoid (Arkanoid Hack);Nintendo NES Hacks;;;;;;;;;;;;;;
Anti-Hippie Dr. Mario (Dr. Mario Hack);Anti-Hippie Dr. Mario (Dr. Mario Hack);Nintendo NES Hacks;;;;;;;;;;;;;;
Arcade Best of Rest (R.B.I. Baseball Hack);Arcade Best of Rest (R.B.I. Baseball Hack);Nintendo NES Hacks;;;;;;;;;;;;;;
Arcadia VI;Arcadia VI;Nintendo NES Hacks;;;;;;;;;;;;;;
Arctic Tennis (Tennis Hack);Arctic Tennis (Tennis Hack);Nintendo NES Hacks;;;;;;;;;;;;;;
Arena Mario (SMB1 Hack);Arena Mario (SMB1 Hack);Nintendo NES Hacks;;;;;;;;;;;;;;
Arka Boom (Arkanoid Hack);Arka Boom (Arkanoid Hack);Nintendo NES Hacks;;;;;;;;;;;;;;
Arkanoid (J) (Pad Hack);Arkanoid (J) (Pad Hack);Nintendo NES Hacks;;;;;;;;;;;;;;
Arkanoid (J) (Pad Hack) [T+Chi20060511_MS emumax];Arkanoid (J) (Pad Hack) [T+Chi20060511_MS emumax];Nintendo NES Hacks;;;;;;;;;;;;;;
Arkanoid (J) (Pad Hack) [T+Por];Arkanoid (J) (Pad Hack) [T+Por];Nintendo NES Hacks;;;;;;;;;;;;;;
Arkanoid - Annoid (Arkanoid Hack);Arkanoid - Annoid (Arkanoid Hack);Nintendo NES Hacks;;;;;;;;;;;;;;
Arkanoid - Bigball (Arkanoid Hack);Arkanoid - Bigball (Arkanoid Hack);Nintendo NES Hacks;;;;;;;;;;;;;;
Arkanoid - Dimension of Doh (Hack);Arkanoid - Dimension of Doh (Hack);Nintendo NES Hacks;;;;;;;;;;;;;;
Arkanoid - Nittere Brand Arkanoid by Rinkaku (Arkanoid Hack);Arkanoid - Nittere Brand Arkanoid by Rinkaku (Arkanoid Hack);Nintendo NES Hacks;;;;;;;;;;;;;;
Arkanoid - Teknoid (Arkanoid Hack);Arkanoid - Teknoid (Arkanoid Hack);Nintendo NES Hacks;;;;;;;;;;;;;;
Arkanoid 98 (Arkanoid Hack);Arkanoid 98 (Arkanoid Hack);Nintendo NES Hacks;;;;;;;;;;;;;;
Arrenged NICONICO Douga Aneki Mario (SMB1 Hack);Arrenged NICONICO Douga Aneki Mario (SMB1 Hack);Nintendo NES Hacks;;;;;;;;;;;;;;
Arrenged NICONICO Video Aneki Mario (SMB1 Hack);Arrenged NICONICO Video Aneki Mario (SMB1 Hack);Nintendo NES Hacks;;;;;;;;;;;;;;
As Tartarugas Ninja V1.0 by Macbee (TMNT1 Hack);As Tartarugas Ninja V1.0 by Macbee (TMNT1 Hack);Nintendo NES Hacks;;;;;;;;;;;;;;
Asahara Shoukou - Poa Poa Panic by Umi ga Mieru+Rinkaku (Obake no Q Tarou - Wanwan Panic Hack);Asahara Shoukou - Poa Poa Panic by Umi ga Mieru+Rinkaku (Obake no Q Tarou - Wanwan Panic Hack);Nintendo NES Hacks;;;;;;;;;;;;;;
Asian Dr. Mario (Dr. Mario Hack);Asian Dr. Mario (Dr. Mario Hack);Nintendo NES Hacks;;;;;;;;;;;;;;
Ass Climber (Ice Climber Hack);Ass Climber (Ice Climber Hack);Nintendo NES Hacks;;;;;;;;;;;;;;
Astyanax - Remix (X);Astyanax - Remix (X);Nintendo NES Hacks;;;;;;;;;;;;;;
Astyanax - The Movie;Astyanax - The Movie;Nintendo NES Hacks;;;;;;;;;;;;;;
Astyanax Remix by Googie (Hack);Astyanax Remix by Googie (Hack);Nintendo NES Hacks;;;;;;;;;;;;;;
Atario Bros (SMB1 Hack);Atario Bros (SMB1 Hack);Nintendo NES Hacks;;;;;;;;;;;;;;
Attack Animal Gakuen by Rinkaku (Hack);Attack Animal Gakuen by Rinkaku (Hack);Nintendo NES Hacks;;;;;;;;;;;;;;
Attack Mario (SMB1 Hack);Attack Mario (SMB1 Hack);Nintendo NES Hacks;;;;;;;;;;;;;;
Austin Kung Fu (Kung Fu Hack);Austin Kung Fu (Kung Fu Hack);Nintendo NES Hacks;;;;;;;;;;;;;;
Autobot Bros (SMB1 Hack);Autobot Bros (SMB1 Hack);Nintendo NES Hacks;;;;;;;;;;;;;;
Autobot Bros. 2 by Ratch (SMB1 Hack);Autobot Bros. 2 by Ratch (SMB1 Hack);Nintendo NES Hacks;;;;;;;;;;;;;;
Aventures en Vancouver, BC par RyanVG (French Renegade Hack);Aventures en Vancouver, BC par RyanVG (French Renegade Hack);Nintendo NES Hacks;;;;;;;;;;;;;;
Babio - Super Baby Bros (SMB1 Hack);Babio - Super Baby Bros (SMB1 Hack);Nintendo NES Hacks;;;;;;;;;;;;;;
Baby Dodge Ball by Pope Hentai (Super Dodge Ball Hack);Baby Dodge Ball by Pope Hentai (Super Dodge Ball Hack);Nintendo NES Hacks;;;;;;;;;;;;;;
Babymaker by Grimlick (Dig Dug Hack);Babymaker by Grimlick (Dig Dug Hack);Nintendo NES Hacks;;;;;;;;;;;;;;
Back to the Future (Enhanced);Back to the Future (Enhanced);Nintendo NES Hacks;;;;;;;;;;;;;;
Back to the Future 4 by RyanVG (Back to the Future Hack);Back to the Future 4 by RyanVG (Back to the Future Hack);Nintendo NES Hacks;;;;;;;;;;;;;;
Back to the Future 5 & 6 by RyanVG (Back to the Future II & III Hack);Back to the Future 5 & 6 by RyanVG (Back to the Future II & III Hack);Nintendo NES Hacks;;;;;;;;;;;;;;
Bad Vision (Bad News Baseball Hack);Bad Vision (Bad News Baseball Hack);Nintendo NES Hacks;;;;;;;;;;;;;;
Bakuchu Mondai (Mickey Mouse Hack);Bakuchu Mondai (Mickey Mouse Hack);Nintendo NES Hacks;;;;;;;;;;;;;;
Bald Mario (SMB1 Hack);Bald Mario (SMB1 Hack);Nintendo NES Hacks;;;;;;;;;;;;;;
Ball Hack v.2_2001-03-21 by Knoxburry-Aneurysm (Balloon Fight Hack);Ball Hack v.2_2001-03-21 by Knoxburry-Aneurysm (Balloon Fight Hack);Nintendo NES Hacks;;;;;;;;;;;;;;
