#Name;Title;Emulator;CloneOf;Year;Manufacturer;Category;Players;Rotation;Control;Status;DisplayCount;DisplayType;AltRomname;AltTitle;Extra;Buttons
Fairytale (Japan);Fairytale (Japan);Nintendo Famicom Disk System;;1989;Soft Pro;Strategy;;;;;0;;;;;
Falsion (Japan);Falsion (Japan);Nintendo Famicom Disk System;;1987;Konami;Shooter;;;;;0;;;;;
Famicom Grand Prix - F1 Race (Japan);Famicom Grand Prix - F1 Race (Japan);Nintendo Famicom Disk System;;1987;Nintendo;Driving;;;;;0;;;;;
Famicom Grand Prix II - 3D Hot Rally (Japan);Famicom Grand Prix II - 3D Hot Rally (Japan);Nintendo Famicom Disk System;;1988;Nintendo;Driving;;;;;0;;;;;
Family Composer (Japan);Family Composer (Japan);Nintendo Famicom Disk System;;1987;Tokyo Shoseki;Rhythm;;;;;0;;;;;
Family Computer Golf - Japan Course (Japan);Family Computer Golf - Japan Course (Japan);Nintendo Famicom Disk System;;1987;Nintendo;Sports/Golf;;;;;0;;;;;
Family Computer Golf - Special Course (Japan);Family Computer Golf - Special Course (Japan);Nintendo Famicom Disk System;;1987;Nintendo;Sports/Golf;;;;;0;;;;;
Family Computer Golf - U.S. Course (Japan);Family Computer Golf - U.S. Course (Japan);Nintendo Famicom Disk System;;1987;Nintendo;Sports/Golf;;;;;0;;;;;
Family Computer Golf Tournament - Japan Course (Japan);Family Computer Golf Tournament - Japan Course (Japan);Nintendo Famicom Disk System;;1987;Nintendo;Sports/Golf;;;;;0;;;;;
Family Computer Othello (Japan);Family Computer Othello (Japan);Nintendo Famicom Disk System;;1986;Kawada;Board Games;;;;;0;;;;;
Final Commando - Akai Yousai (Japan);Final Commando - Akai Yousai (Japan);Nintendo Famicom Disk System;;1988;Konami;Shooter;;;;;0;;;;;
Fire Bam (Japan);Fire Bam (Japan);Nintendo Famicom Disk System;;1988;Hal Laboratory;Role-Playing;;;;;0;;;;;
Fire Rock (Japan);Fire Rock (Japan);Nintendo Famicom Disk System;;1988;System Saco;Platform;;;;;0;;;;;
Fuun Shorinji (Japan);Fuun Shorinji (Japan);Nintendo Famicom Disk System;;1987;Jaleco;Action;;;;;0;;;;;
Fuun Shorinji - Ankoku no Maou (Japan);Fuun Shorinji - Ankoku no Maou (Japan);Nintendo Famicom Disk System;;1988;Jaleco;Action;;;;;0;;;;;
Galaga (Japan);Galaga (Japan);Nintendo Famicom Disk System;;1990;Namco Ltd.;Shooter;;;;;0;;;;;
Galaxian (Japan);Galaxian (Japan);Nintendo Famicom Disk System;;1990;Namco Ltd.;Shooter;;;;;0;;;;;
Gall Force - Eternal Story (Japan) (Translated En);Gall Force - Eternal Story (Japan) (Translated En);Nintendo Famicom Disk System;;1986;HAL Laboratory;Shooter;;;;;0;;;;;
Game Tengoku (Japan);Game Tengoku (Japan);Nintendo Famicom Disk System;;1987;Sofel;Board Games;;;;;0;;;;;
Ginga Denshou - Galaxy Odyssey (Japan);Ginga Denshou - Galaxy Odyssey (Japan);Nintendo Famicom Disk System;;1986;Imagineer;Role-Playing;;;;;0;;;;;
Golf (Japan);Golf (Japan);Nintendo Famicom Disk System;;1986;Nintendo;Sports/Golf;;;;;0;;;;;
Golf, The - Bishoujo Classic (Japan) (Unl);Golf, The - Bishoujo Classic (Japan) (Unl);Nintendo Famicom Disk System;;1987;Hacker International;Sports/Golf;;;;;0;;;;;
Goonies, The (Japan);Goonies, The (Japan);Nintendo Famicom Disk System;;1988;Konami;Action;;;;;0;;;;;
Green Beret (Japan);Green Beret (Japan);Nintendo Famicom Disk System;;1987;Konami;Platform;;;;;0;;;;;
Gun.Smoke (Japan);Gun.Smoke (Japan);Nintendo Famicom Disk System;;1988;Capcom;Shooter;;;;;0;;;;;
Gyruss (Japan);Gyruss (Japan);Nintendo Famicom Disk System;;1988;Konami;Shooter;;;;;0;;;;;
Halley Wars (Japan);Halley Wars (Japan);Nintendo Famicom Disk System;;1989;Taito Corp.;Shooter;;;;;0;;;;;
Hao-kun no Fushigina Tabi (Japan);Hao-kun no Fushigina Tabi (Japan);Nintendo Famicom Disk System;;1987;DOG;Platform;;;;;0;;;;;
Hikari Shinwa - Palthena no Kagami (Japan);Hikari Shinwa - Palthena no Kagami (Japan);Nintendo Famicom Disk System;;1986;Nintendo;Platform;;;;;0;;;;;
Hong Kong (Japan);Hong Kong (Japan);Nintendo Famicom Disk System;;1990;Tokuma Shoten Intermedia;Puzzle;;;;;0;;;;;
Ice Climber (Japan);Ice Climber (Japan);Nintendo Famicom Disk System;;1984;Nintendo;Platform;;;;;0;;;;;
Ice Hockey (Japan);Ice Hockey (Japan);Nintendo Famicom Disk System;;1988;Nintendo;Sports/Hockey;;;;;0;;;;;
Igo - Kyuroban Taikyoku (Japan);Igo - Kyuroban Taikyoku (Japan);Nintendo Famicom Disk System;;1987;Bps;Board Games;;;;;0;;;;;
Ishido (Japan) (Translated En);Ishido (Japan) (Translated En);Nintendo Famicom Disk System;;1990;Hiro Co. Ltd.;Puzzle;;;;;0;;;;;
Janken Disk Shiro (Japan);Janken Disk Shiro (Japan);Nintendo Famicom Disk System;;1992;Tokuma Shoten;Puzzle;;;;;0;;;;;
Jikai Shounen Met Mag (Japan);Jikai Shounen Met Mag (Japan);Nintendo Famicom Disk System;;1987;Thinking Rabbit Co.;Puzzle;;;;;0;;;;;
Kaettekita Mario Bros. (Japan);Kaettekita Mario Bros. (Japan);Nintendo Famicom Disk System;;1988;Nintendo;Platform;;;;;0;;;;;
Kalin no Tsurugi (Japan) (Translated En);Kalin no Tsurugi (Japan) (Translated En);Nintendo Famicom Disk System;;1987;SquareSoft;Role-Playing;;;;;0;;;;;
Kamen Rider Black - Taiketsu Shadow Moon (Japan);Kamen Rider Black - Taiketsu Shadow Moon (Japan);Nintendo Famicom Disk System;;1988;Bandai;Action;;;;;0;;;;;
Karate Champ (Japan);Karate Champ (Japan);Nintendo Famicom Disk System;;1988;Data East;Fighter;;;;;0;;;;;
Kick Challenger Air Foot - Yasai no Kuni no Ashi Senshi (Japan);Kick Challenger Air Foot - Yasai no Kuni no Ashi Senshi (Japan);Nintendo Famicom Disk System;;1987;Vap;Action;;;;;0;;;;;
Kick and Run (Japan);Kick and Run (Japan);Nintendo Famicom Disk System;;1988;Taito Corp.;Sports/Soccer;;;;;0;;;;;
Kidou Keisatsu Patlabor - Dai 2 Shoutai Shutsudou Seyo! (Japan) (Translated En);Kidou Keisatsu Patlabor - Dai 2 Shoutai Shutsudou Seyo! (Japan) (Translated En);Nintendo Famicom Disk System;;1989;Bandai;Platform;;;;;0;;;;;
Kieta Princess (Japan);Kieta Princess (Japan);Nintendo Famicom Disk System;;1986;Imagineer;Adventure;;;;;0;;;;;
Kiki Kaikai - Dotou Hen (Japan);Kiki Kaikai - Dotou Hen (Japan);Nintendo Famicom Disk System;;1987;Taito Corp.;Action;;;;;0;;;;;
Kineko - Kinetic Connection - The Monitor Puzzle (Japan);Kineko - Kinetic Connection - The Monitor Puzzle (Japan);Nintendo Famicom Disk System;;1986;Irem;Puzzle;;;;;0;;;;;
Kineko Vol. II - Kinetic Connection - The Monitor Puzzle (Japan);Kineko Vol. II - Kinetic Connection - The Monitor Puzzle (Japan);Nintendo Famicom Disk System;;1987;Irem Corp.;Puzzle;;;;;0;;;;;
Kinnikuman - Kinniku Ookurai Soudatsusen (Japan);Kinnikuman - Kinniku Ookurai Soudatsusen (Japan);Nintendo Famicom Disk System;;1987;Bandai;Action;;;;;0;;;;;
Knight Lore (Japan);Knight Lore (Japan);Nintendo Famicom Disk System;;1986;Jaleco Ltd.;Action;;;;;0;;;;;
Knight Move (Japan) (Translated En);Knight Move (Japan) (Translated En);Nintendo Famicom Disk System;;1990;Nintendo;Puzzle;;;;;0;;;;;
Kobayashi Hitomi Shocking Tennis (Japan) (Unl);Kobayashi Hitomi Shocking Tennis (Japan) (Unl);Nintendo Famicom Disk System;;1989;Hacker International;Sports/Tennis;;;;;0;;;;;
Konamic Ice Hockey (Japan);Konamic Ice Hockey (Japan);Nintendo Famicom Disk System;;1988;Konami;Sports/Hockey;;;;;0;;;;;
Konamic Tennis (Japan);Konamic Tennis (Japan);Nintendo Famicom Disk System;;1988;Konami;Sports/Tennis;;;;;0;;;;;
Koneko Monogatari - The Adventures of Chatran (Japan);Koneko Monogatari - The Adventures of Chatran (Japan);Nintendo Famicom Disk System;;1986;Pony Inc.;Platform;;;;;0;;;;;
