#Name;Title;Emulator;CloneOf;Year;Manufacturer;Category;Players;Rotation;Control;Status;DisplayCount;DisplayType;AltRomname;AltTitle;Extra;Buttons
Hunter X Hunter - Michibikareshi Mono (Japan);Hunter X Hunter - Michibikareshi Mono (Japan);Bandai WonderSwan Color;;2001;Bandai;Role-Playing;;;;;0;;;;;
Hunter X Hunter - Sorezore no Ketsui (Japan);Hunter X Hunter - Sorezore no Ketsui (Japan);Bandai WonderSwan Color;;2001;Bandai;Role-Playing;;;;;0;;;;;
Inuyasha - Fuuun Emaki (Japan);Inuyasha - Fuuun Emaki (Japan);Bandai WonderSwan Color;;2002;Bandai;Adventure;;;;;0;;;;;
Inuyasha - Kagome no Sengoku Nikki (Japan);Inuyasha - Kagome no Sengoku Nikki (Japan);Bandai WonderSwan Color;;2001;Bandai;Adventure;;;;;0;;;;;
Inuyasha - Kagome no Yume Nikki (Japan);Inuyasha - Kagome no Yume Nikki (Japan);Bandai WonderSwan Color;;2002;Bandai;Adventure;;;;;0;;;;;
Judgement Silversword - Rebirth Edition (Japan);Judgement Silversword - Rebirth Edition (Japan);Bandai WonderSwan Color;;2004;Qute;Shoot-'Em-Up;;;;;0;;;;;
Kidou Senshi Gundam - Giren no Yabou - Tokubetsu Hen - Aoki Hoshi no Hasha (Japan);Kidou Senshi Gundam - Giren no Yabou - Tokubetsu Hen - Aoki Hoshi no Hasha (Japan);Bandai WonderSwan Color;;2003;Bandai;Strategy;;;;;0;;;;;
Kidou Senshi Gundam Seed (Japan);Kidou Senshi Gundam Seed (Japan);Bandai WonderSwan Color;;2003;Bandai;Action;;;;;0;;;;;
Kidou Senshi Gundam Vol. 1 - Side 7 (Japan);Kidou Senshi Gundam Vol. 1 - Side 7 (Japan);Bandai WonderSwan Color;;2001;Bandai;Strategy;;;;;0;;;;;
Kidou Senshi Gundam Vol. 2 - Jaburo (Japan);Kidou Senshi Gundam Vol. 2 - Jaburo (Japan);Bandai WonderSwan Color;;2001;Bandai;Strategy;;;;;0;;;;;
Kidou Senshi Gundam Vol. 3 - A Baoa Qu (Japan);Kidou Senshi Gundam Vol. 3 - A Baoa Qu (Japan);Bandai WonderSwan Color;;2002;Bandai;Strategy;;;;;0;;;;;
Kinnikuman IIsei - Choujin Seisenshi (Japan);Kinnikuman IIsei - Choujin Seisenshi (Japan);Bandai WonderSwan Color;;2003;Bandai;Fighter;;;;;0;;;;;
Kinnikuman IIsei - Dream Tag Match (Japan);Kinnikuman IIsei - Dream Tag Match (Japan);Bandai WonderSwan Color;;2002;Bandai;Fighter;;;;;0;;;;;
Kurupara! (Japan);Kurupara! (Japan);Bandai WonderSwan Color;;2001;Tom Create;Puzzle;;;;;0;;;;;
Last Alive (Japan);Last Alive (Japan);Bandai WonderSwan Color;;2001;Bandai;Adventure;;;;;0;;;;;
Makai Toushi SaGa (Japan) (Translated En);Makai Toushi SaGa (Japan) (Translated En);Bandai WonderSwan Color;;2002;Square;Role-Playing;;;;;0;;;;;
Meitantei Conan - Yuugure no Koujo (Japan);Meitantei Conan - Yuugure no Koujo (Japan);Bandai WonderSwan Color;;2001;Bandai;Adventure;;;;;0;;;;;
