#Name;Title;Emulator;CloneOf;Year;Manufacturer;Category;Players;Rotation;Control;Status;DisplayCount;DisplayType;AltRomname;AltTitle;Extra;Buttons
Flintstones, The - The Rescue of Dino & Hoppy (USA);Flintstones, The - The Rescue of Dino & Hoppy (USA);Nintendo Entertainment System;;1991;Taito Corporation;Platform;;;;;0;;;;;
Flintstones, The - The Surprise at Dinosaur Peak! (USA);Flintstones, The - The Surprise at Dinosaur Peak! (USA);Nintendo Entertainment System;;1994;Taito Corporation;Platform;;;;;0;;;;;
Flying Dragon - The Secret Scroll (USA);Flying Dragon - The Secret Scroll (USA);Nintendo Entertainment System;;1989;Culture Brain;Action;;;;;0;;;;;
Flying Warriors (USA);Flying Warriors (USA);Nintendo Entertainment System;;1991;Culture Brain;Action;;;;;0;;;;;
Formula 1 Sensation (Europe);Formula 1 Sensation (Europe);Nintendo Entertainment System;;1993;Palcom;Driving;;;;;0;;;;;
Formula One - Built to Win (USA);Formula One - Built to Win (USA);Nintendo Entertainment System;;1990;Seta Corporation;Driving;;;;;0;;;;;
Fox's Peter Pan & the Pirates - The Revenge of Captain Hook (USA);Fox's Peter Pan & the Pirates - The Revenge of Captain Hook (USA);Nintendo Entertainment System;;1991;THQ;Platform;;;;;0;;;;;
Frankenstein - The Monster Returns (USA);Frankenstein - The Monster Returns (USA);Nintendo Entertainment System;;1991;Bandai;Action;;;;;0;;;;;
Free Fall (USA) (Proto);Free Fall (USA) (Proto);Nintendo Entertainment System;;1990;Color Dreams;Action;;;;;0;;;;;
Freedom Force (USA);Freedom Force (USA);Nintendo Entertainment System;;1988;SunSoft;Gun;;;;;0;;;;;
Friday the 13th (USA);Friday the 13th (USA);Nintendo Entertainment System;;1989;LJN Ltd.;Action;;;;;0;;;;;
Fun Blaster Pak (Australia) (Unl);Fun Blaster Pak (Australia) (Unl);Nintendo Entertainment System;;1990;Sachen;Compilation;;;;;0;;;;;
Fun House (USA);Fun House (USA);Nintendo Entertainment System;;1991;Hi-Tech;Action;;;;;0;;;;;
G.I. Joe - A Real American Hero (USA);G.I. Joe - A Real American Hero (USA);Nintendo Entertainment System;;1991;Taxan;Platform;;;;;0;;;;;
G.I. Joe - The Atlantis Factor (USA);G.I. Joe - The Atlantis Factor (USA);Nintendo Entertainment System;;1992;Capcom;Platform;;;;;0;;;;;
Galactic Crusader (USA) (Unl);Galactic Crusader (USA) (Unl);Nintendo Entertainment System;;1990;Bunch Games, Inc.;Shoot-'Em-Up;;;;;0;;;;;
Galaga - Demons of Death (USA);Galaga - Demons of Death (USA);Nintendo Entertainment System;;1988;Bandai;Shoot-'Em-Up;;;;;0;;;;;
Galaxxon - The Third War (World) (Unl);Galaxxon - The Third War (World) (Unl);Nintendo Entertainment System;;2004;Sean Kelly;Shooter;;;;;0;;;;;
Galaxy 5000 (USA);Galaxy 5000 (USA);Nintendo Entertainment System;;1991;Activision;Driving;;;;;0;;;;;
Gargoyle's Quest II (USA);Gargoyle's Quest II (USA);Nintendo Entertainment System;;1992;Capcom;Adventure;;;;;0;;;;;
Gauntlet (USA);Gauntlet (USA);Nintendo Entertainment System;;1987;Tengen;Action;;;;;0;;;;;
Gauntlet II (USA);Gauntlet II (USA);Nintendo Entertainment System;;1990;Mindscape Inc.;Action;;;;;0;;;;;
Gemfire (USA);Gemfire (USA);Nintendo Entertainment System;;1992;Koei;Strategy;;;;;0;;;;;
Genghis Khan (USA);Genghis Khan (USA);Nintendo Entertainment System;;1990;Koei;Strategy;;;;;0;;;;;
George Foreman's KO Boxing (USA);George Foreman's KO Boxing (USA);Nintendo Entertainment System;;1992;Acclaim;Sports/Boxing;;;;;0;;;;;
Ghostbusters (USA);Ghostbusters (USA);Nintendo Entertainment System;;1988;Activision;Action;;;;;0;;;;;
Ghostbusters II (USA);Ghostbusters II (USA);Nintendo Entertainment System;;1990;Activision;Action;;;;;0;;;;;
